timestamp,sensor_id,sensor_type,value,factory,line,status
2026-04-26 10:39:25.496415,sensor_0017,pressure,50.89,Factory-D,Line-2,OK
2026-04-26 10:39:26.496415,sensor_0871,humidity,48.34,Factory-D,Line-4,OK
2026-04-26 10:39:27.496415,sensor_0010,pressure,55.93,Factory-A,Line-3,OK
2026-04-26 10:39:28.496415,sensor_0950,pressure,98.36,Factory-B,Line-1,WARN
2026-04-26 10:39:29.496415,sensor_0277,vibration,5.81,Factory-D,Line-3,OK
2026-04-26 10:39:30.496415,sensor_0999,vibration,34.11,Factory-A,Line-4,OK
2026-04-26 10:39:31.496415,sensor_0614,humidity,34.28,Factory-B,Line-2,OK
2026-04-26 10:39:32.496415,sensor_0903,vibration,21.77,Factory-B,Line-3,OK
2026-04-26 10:39:33.496415,sensor_0234,vibration,56.94,Factory-B,Line-1,OK
2026-04-26 10:39:34.496415,sensor_0799,humidity,31.85,Factory-B,Line-3,OK
2026-04-26 10:39:35.496415,sensor_0936,temperature,108.65,Factory-C,Line-2,ERROR
2026-04-26 10:39:36.496415,sensor_0840,temperature,85.78,Factory-B,Line-4,WARN
2026-04-26 10:39:37.496415,sensor_0244,pressure,93.21,Factory-C,Line-4,WARN
2026-04-26 10:39:38.496415,sensor_0578,temperature,123.58,Factory-D,Line-3,ERROR
2026-04-26 10:39:39.496415,sensor_0419,temperature,27.46,Factory-A,Line-1,OK
2026-04-26 10:39:40.496415,sensor_0208,temperature,56.62,Factory-D,Line-1,OK
2026-04-26 10:39:41.496415,sensor_0302,temperature,117.76,Factory-C,Line-3,ERROR
2026-04-26 10:39:42.496415,sensor_0880,vibration,24.72,Factory-B,Line-2,OK
2026-04-26 10:39:43.496415,sensor_0204,humidity,82.29,Factory-A,Line-3,ERROR
2026-04-26 10:39:44.496415,sensor_0955,temperature,118.23,Factory-A,Line-3,ERROR
2026-04-26 10:39:45.496415,sensor_0403,vibration,24.85,Factory-A,Line-2,OK
2026-04-26 10:39:46.496415,sensor_0843,humidity,59.58,Factory-C,Line-3,OK
2026-04-26 10:39:47.496415,sensor_0288,temperature,77.59,Factory-C,Line-3,WARN
2026-04-26 10:39:48.496415,sensor_0004,vibration,37.71,Factory-D,Line-1,OK
2026-04-26 10:39:49.496415,sensor_0501,vibration,10.91,Factory-D,Line-2,OK
2026-04-26 10:39:50.496415,sensor_0530,humidity,25.78,Factory-D,Line-3,OK
2026-04-26 10:39:51.496415,sensor_0326,vibration,24.85,Factory-B,Line-2,OK
2026-04-26 10:39:52.496415,sensor_0160,vibration,60.04,Factory-D,Line-2,ERROR
2026-04-26 10:39:53.496415,sensor_0801,vibration,3.63,Factory-A,Line-3,OK
2026-04-26 10:39:54.496415,sensor_0143,vibration,43.06,Factory-D,Line-2,OK
2026-04-26 10:39:55.496415,sensor_0646,humidity,77.57,Factory-C,Line-4,WARN
2026-04-26 10:39:56.496415,sensor_0379,vibration,65.37,Factory-C,Line-1,ERROR
2026-04-26 10:39:57.496415,sensor_0997,pressure,84.43,Factory-A,Line-3,WARN
2026-04-26 10:39:58.496415,sensor_0148,temperature,24.53,Factory-D,Line-4,OK
2026-04-26 10:39:59.496415,sensor_0281,temperature,41.84,Factory-B,Line-3,OK
2026-04-26 10:40:00.496415,sensor_0080,vibration,63.52,Factory-C,Line-2,ERROR
2026-04-26 10:40:01.496415,sensor_0075,vibration,70.14,Factory-D,Line-4,ERROR
2026-04-26 10:40:02.496415,sensor_0866,humidity,70.38,Factory-D,Line-4,WARN
2026-04-26 10:40:03.496415,sensor_0627,vibration,37.46,Factory-C,Line-4,OK
2026-04-26 10:40:04.496415,sensor_0248,vibration,26.32,Factory-C,Line-3,OK
2026-04-26 10:40:05.496415,sensor_0696,humidity,20.24,Factory-C,Line-3,OK
2026-04-26 10:40:06.496415,sensor_0449,pressure,132.56,Factory-B,Line-3,WARN
2026-04-26 10:40:07.496415,sensor_0827,vibration,6.99,Factory-C,Line-3,OK
2026-04-26 10:40:08.496415,sensor_0960,humidity,68.07,Factory-C,Line-1,OK
2026-04-26 10:40:09.496415,sensor_0843,humidity,29.65,Factory-C,Line-3,OK
2026-04-26 10:40:10.496415,sensor_0368,temperature,67.95,Factory-A,Line-2,OK
2026-04-26 10:40:11.496415,sensor_0743,pressure,89.47,Factory-D,Line-1,WARN
2026-04-26 10:40:12.496415,sensor_0730,temperature,69.47,Factory-B,Line-2,OK
2026-04-26 10:40:13.496415,sensor_0869,vibration,30.36,Factory-D,Line-4,OK
2026-04-26 10:40:14.496415,sensor_0598,humidity,62.5,Factory-A,Line-4,OK
2026-04-26 10:40:15.496415,sensor_0763,temperature,124.53,Factory-A,Line-1,ERROR
2026-04-26 10:40:16.496415,sensor_0158,humidity,20.49,Factory-C,Line-1,OK
2026-04-26 10:40:17.496415,sensor_0432,humidity,93.3,Factory-B,Line-4,ERROR
2026-04-26 10:40:18.496415,sensor_0811,humidity,51.12,Factory-A,Line-2,OK
2026-04-26 10:40:19.496415,sensor_0089,temperature,87.51,Factory-D,Line-2,WARN
2026-04-26 10:40:20.496415,sensor_0047,vibration,27.34,Factory-D,Line-2,OK
2026-04-26 10:40:21.496415,sensor_0482,pressure,123.05,Factory-A,Line-4,WARN
2026-04-26 10:40:22.496415,sensor_0015,pressure,109.31,Factory-D,Line-1,WARN
2026-04-26 10:40:23.496415,sensor_0834,pressure,110.77,Factory-D,Line-2,WARN
2026-04-26 10:40:24.496415,sensor_0198,temperature,63.81,Factory-C,Line-3,OK
2026-04-26 10:40:25.496415,sensor_0793,humidity,86.42,Factory-D,Line-3,ERROR
2026-04-26 10:40:26.496415,sensor_0193,vibration,46.6,Factory-D,Line-4,OK
2026-04-26 10:40:27.496415,sensor_0140,vibration,72.97,Factory-B,Line-4,ERROR
2026-04-26 10:40:28.496415,sensor_0717,pressure,99.4,Factory-B,Line-4,WARN
2026-04-26 10:40:29.496415,sensor_0217,vibration,20.67,Factory-A,Line-3,OK
2026-04-26 10:40:30.496415,sensor_0220,humidity,69.18,Factory-A,Line-4,OK
2026-04-26 10:40:31.496415,sensor_0452,pressure,137.05,Factory-C,Line-1,WARN
2026-04-26 10:40:32.496415,sensor_0833,temperature,37.93,Factory-A,Line-4,OK
2026-04-26 10:40:33.496415,sensor_0840,vibration,38.43,Factory-D,Line-3,OK
2026-04-26 10:40:34.496415,sensor_0960,vibration,31.38,Factory-D,Line-3,OK
2026-04-26 10:40:35.496415,sensor_0595,pressure,67.84,Factory-B,Line-1,OK
2026-04-26 10:40:36.496415,sensor_0381,vibration,63.01,Factory-C,Line-4,ERROR
2026-04-26 10:40:37.496415,sensor_0867,vibration,29.84,Factory-B,Line-4,OK
2026-04-26 10:40:38.496415,sensor_0390,temperature,34.05,Factory-C,Line-3,OK
2026-04-26 10:40:39.496415,sensor_0970,temperature,67.74,Factory-D,Line-1,OK
2026-04-26 10:40:40.496415,sensor_0937,vibration,16.16,Factory-D,Line-3,OK
2026-04-26 10:40:41.496415,sensor_0108,temperature,118.09,Factory-A,Line-4,ERROR
2026-04-26 10:40:42.496415,sensor_0627,humidity,30.27,Factory-A,Line-1,OK
2026-04-26 10:40:43.496415,sensor_0884,vibration,2.67,Factory-A,Line-1,OK
2026-04-26 10:40:44.496415,sensor_0873,pressure,168.9,Factory-C,Line-4,ERROR
2026-04-26 10:40:45.496415,sensor_0476,vibration,31.51,Factory-A,Line-3,OK
2026-04-26 10:40:46.496415,sensor_0276,humidity,80.53,Factory-A,Line-1,ERROR
2026-04-26 10:40:47.496415,sensor_0668,pressure,102.29,Factory-C,Line-2,WARN
2026-04-26 10:40:48.496415,sensor_0478,pressure,80.79,Factory-D,Line-3,WARN
2026-04-26 10:40:49.496415,sensor_0440,vibration,44.45,Factory-C,Line-3,OK
2026-04-26 10:40:50.496415,sensor_0011,temperature,102.44,Factory-C,Line-3,ERROR
2026-04-26 10:40:51.496415,sensor_0184,vibration,48.21,Factory-C,Line-4,OK
2026-04-26 10:40:52.496415,sensor_0104,temperature,63.44,Factory-B,Line-2,OK
2026-04-26 10:40:53.496415,sensor_0443,vibration,40.04,Factory-B,Line-2,OK
2026-04-26 10:40:54.496415,sensor_0941,humidity,30.38,Factory-A,Line-3,OK
2026-04-26 10:40:55.496415,sensor_0733,pressure,65.78,Factory-C,Line-4,OK
2026-04-26 10:40:56.496415,sensor_0036,vibration,13.86,Factory-A,Line-4,OK
2026-04-26 10:40:57.496415,sensor_0186,temperature,25.18,Factory-D,Line-2,OK
2026-04-26 10:40:58.496415,sensor_0484,temperature,44.43,Factory-B,Line-2,OK
2026-04-26 10:40:59.496415,sensor_0854,pressure,169.73,Factory-A,Line-1,ERROR
2026-04-26 10:41:00.496415,sensor_0078,temperature,27.99,Factory-B,Line-4,OK
2026-04-26 10:41:01.496415,sensor_0841,vibration,66.92,Factory-A,Line-1,ERROR
2026-04-26 10:41:02.496415,sensor_0722,humidity,73.06,Factory-A,Line-3,WARN
2026-04-26 10:41:03.496415,sensor_0502,humidity,90.39,Factory-D,Line-4,ERROR
2026-04-26 10:41:04.496415,sensor_0130,humidity,29.8,Factory-C,Line-3,OK
2026-04-26 10:41:05.496415,sensor_0160,vibration,16.53,Factory-C,Line-3,OK
2026-04-26 10:41:06.496415,sensor_0372,humidity,53.06,Factory-A,Line-4,OK
2026-04-26 10:41:07.496415,sensor_0018,vibration,74.46,Factory-B,Line-2,ERROR
2026-04-26 10:41:08.496415,sensor_0200,humidity,57.91,Factory-D,Line-1,OK
2026-04-26 10:41:09.496415,sensor_0295,vibration,70.36,Factory-C,Line-2,ERROR
2026-04-26 10:41:10.496415,sensor_0870,pressure,145.16,Factory-B,Line-1,WARN
2026-04-26 10:41:11.496415,sensor_0365,vibration,47.91,Factory-D,Line-2,OK
2026-04-26 10:41:12.496415,sensor_0353,temperature,100.43,Factory-D,Line-1,ERROR
2026-04-26 10:41:13.496415,sensor_0888,pressure,155.69,Factory-C,Line-2,ERROR
2026-04-26 10:41:14.496415,sensor_0144,vibration,50.5,Factory-C,Line-4,OK
2026-04-26 10:41:15.496415,sensor_0235,pressure,61.85,Factory-B,Line-1,OK
2026-04-26 10:41:16.496415,sensor_0687,humidity,91.53,Factory-A,Line-4,ERROR
2026-04-26 10:41:17.496415,sensor_0680,humidity,54.7,Factory-B,Line-2,OK
2026-04-26 10:41:18.496415,sensor_0407,pressure,75.29,Factory-D,Line-1,WARN
2026-04-26 10:41:19.496415,sensor_0837,pressure,82.36,Factory-A,Line-4,WARN
2026-04-26 10:41:20.496415,sensor_0710,vibration,16.5,Factory-C,Line-2,OK
2026-04-26 10:41:21.496415,sensor_0477,vibration,65.63,Factory-D,Line-4,ERROR
2026-04-26 10:41:22.496415,sensor_0654,humidity,76.57,Factory-C,Line-1,WARN
2026-04-26 10:41:23.496415,sensor_0528,humidity,28.63,Factory-A,Line-4,OK
2026-04-26 10:41:24.496415,sensor_0703,pressure,68.65,Factory-C,Line-4,OK
2026-04-26 10:41:25.496415,sensor_0721,pressure,66.12,Factory-A,Line-3,OK
2026-04-26 10:41:26.496415,sensor_0058,temperature,122.02,Factory-C,Line-3,ERROR
2026-04-26 10:41:27.496415,sensor_0875,pressure,62.55,Factory-C,Line-2,OK
2026-04-26 10:41:28.496415,sensor_0025,pressure,152.42,Factory-C,Line-2,ERROR
2026-04-26 10:41:29.496415,sensor_0148,pressure,91.35,Factory-C,Line-4,WARN
2026-04-26 10:41:30.496415,sensor_0684,vibration,58.76,Factory-A,Line-3,OK
2026-04-26 10:41:31.496415,sensor_0042,humidity,21.18,Factory-D,Line-2,OK
2026-04-26 10:41:32.496415,sensor_0420,pressure,60.02,Factory-B,Line-4,OK
2026-04-26 10:41:33.496415,sensor_0759,pressure,56.45,Factory-B,Line-3,OK
2026-04-26 10:41:34.496415,sensor_0749,humidity,51.16,Factory-D,Line-2,OK
2026-04-26 10:41:35.496415,sensor_0256,temperature,65.58,Factory-D,Line-4,OK
2026-04-26 10:41:36.496415,sensor_0998,humidity,50.66,Factory-C,Line-3,OK
2026-04-26 10:41:37.496415,sensor_0763,temperature,122.49,Factory-D,Line-1,ERROR
2026-04-26 10:41:38.496415,sensor_0882,temperature,35.6,Factory-C,Line-2,OK
2026-04-26 10:41:39.496415,sensor_0991,temperature,73.64,Factory-C,Line-2,WARN
2026-04-26 10:41:40.496415,sensor_0474,humidity,50.92,Factory-C,Line-1,OK
2026-04-26 10:41:41.496415,sensor_0457,temperature,107.29,Factory-A,Line-3,ERROR
2026-04-26 10:41:42.496415,sensor_0843,pressure,136.61,Factory-D,Line-2,WARN
2026-04-26 10:41:43.496415,sensor_0854,pressure,53.12,Factory-C,Line-4,OK
2026-04-26 10:41:44.496415,sensor_0986,vibration,52.82,Factory-C,Line-4,OK
2026-04-26 10:41:45.496415,sensor_0801,humidity,25.5,Factory-B,Line-2,OK
2026-04-26 10:41:46.496415,sensor_0870,humidity,89.95,Factory-D,Line-2,ERROR
2026-04-26 10:41:47.496415,sensor_0492,vibration,1.67,Factory-C,Line-2,OK
2026-04-26 10:41:48.496415,sensor_0700,vibration,75.48,Factory-D,Line-3,ERROR
2026-04-26 10:41:49.496415,sensor_0192,pressure,114.96,Factory-B,Line-3,WARN
2026-04-26 10:41:50.496415,sensor_0436,vibration,38.83,Factory-A,Line-3,OK
2026-04-26 10:41:51.496415,sensor_0333,humidity,94.36,Factory-B,Line-1,ERROR
2026-04-26 10:41:52.496415,sensor_0024,humidity,89.65,Factory-A,Line-3,ERROR
2026-04-26 10:41:53.496415,sensor_0743,pressure,93.19,Factory-B,Line-2,WARN
2026-04-26 10:41:54.496415,sensor_0645,pressure,139.92,Factory-C,Line-2,WARN
2026-04-26 10:41:55.496415,sensor_0992,vibration,69.57,Factory-C,Line-1,ERROR
2026-04-26 10:41:56.496415,sensor_0243,humidity,69.57,Factory-C,Line-4,OK
2026-04-26 10:41:57.496415,sensor_0174,humidity,38.9,Factory-C,Line-4,OK
2026-04-26 10:41:58.496415,sensor_0701,pressure,163.07,Factory-A,Line-2,ERROR
2026-04-26 10:41:59.496415,sensor_0017,temperature,33.17,Factory-D,Line-3,OK
2026-04-26 10:42:00.496415,sensor_0266,humidity,86.66,Factory-C,Line-3,ERROR
2026-04-26 10:42:01.496415,sensor_0158,pressure,164.73,Factory-B,Line-4,ERROR
2026-04-26 10:42:02.496415,sensor_0566,temperature,54.36,Factory-C,Line-2,OK
2026-04-26 10:42:03.496415,sensor_0763,pressure,82.37,Factory-A,Line-4,WARN
2026-04-26 10:42:04.496415,sensor_0857,pressure,163.22,Factory-A,Line-1,ERROR
2026-04-26 10:42:05.496415,sensor_0269,temperature,54.08,Factory-B,Line-1,OK
2026-04-26 10:42:06.496415,sensor_0319,humidity,76.44,Factory-C,Line-2,WARN
2026-04-26 10:42:07.496415,sensor_0039,temperature,109.43,Factory-B,Line-1,ERROR
2026-04-26 10:42:08.496415,sensor_0801,pressure,145.72,Factory-A,Line-4,WARN
2026-04-26 10:42:09.496415,sensor_0455,temperature,129.03,Factory-B,Line-2,ERROR
2026-04-26 10:42:10.496415,sensor_0555,humidity,63.97,Factory-B,Line-3,OK
2026-04-26 10:42:11.496415,sensor_0085,humidity,32.94,Factory-B,Line-2,OK
2026-04-26 10:42:12.496415,sensor_0645,humidity,78.29,Factory-C,Line-3,WARN
2026-04-26 10:42:13.496415,sensor_0478,vibration,42.8,Factory-D,Line-4,OK
2026-04-26 10:42:14.496415,sensor_0562,vibration,59.7,Factory-C,Line-1,OK
2026-04-26 10:42:15.496415,sensor_0913,vibration,51.51,Factory-D,Line-3,OK
2026-04-26 10:42:16.496415,sensor_0075,humidity,51.65,Factory-B,Line-3,OK
2026-04-26 10:42:17.496415,sensor_0960,humidity,65.72,Factory-A,Line-4,OK
2026-04-26 10:42:18.496415,sensor_0575,vibration,71.06,Factory-A,Line-2,ERROR
2026-04-26 10:42:19.496415,sensor_0826,temperature,27.66,Factory-B,Line-4,OK
2026-04-26 10:42:20.496415,sensor_0290,humidity,20.74,Factory-B,Line-3,OK
2026-04-26 10:42:21.496415,sensor_0402,vibration,26.74,Factory-D,Line-2,OK
2026-04-26 10:42:22.496415,sensor_0135,temperature,40.81,Factory-C,Line-3,OK
2026-04-26 10:42:23.496415,sensor_0819,temperature,33.01,Factory-D,Line-3,OK
2026-04-26 10:42:24.496415,sensor_0325,humidity,55.14,Factory-A,Line-4,OK
2026-04-26 10:42:25.496415,sensor_0007,humidity,30.71,Factory-D,Line-4,OK
2026-04-26 10:42:26.496415,sensor_0756,humidity,64.65,Factory-B,Line-2,OK
2026-04-26 10:42:27.496415,sensor_0495,temperature,37.89,Factory-C,Line-1,OK
2026-04-26 10:42:28.496415,sensor_0293,vibration,14.19,Factory-A,Line-3,OK
2026-04-26 10:42:29.496415,sensor_0064,humidity,25.73,Factory-C,Line-3,OK
2026-04-26 10:42:30.496415,sensor_0119,humidity,92.2,Factory-A,Line-1,ERROR
2026-04-26 10:42:31.496415,sensor_0310,pressure,119.64,Factory-D,Line-3,WARN
2026-04-26 10:42:32.496415,sensor_0342,temperature,30.16,Factory-B,Line-3,OK
2026-04-26 10:42:33.496415,sensor_0012,humidity,56.78,Factory-C,Line-1,OK
2026-04-26 10:42:34.496415,sensor_0468,humidity,60.99,Factory-D,Line-4,OK
2026-04-26 10:42:35.496415,sensor_0707,vibration,29.05,Factory-B,Line-3,OK
2026-04-26 10:42:36.496415,sensor_0402,pressure,156.4,Factory-C,Line-4,ERROR
2026-04-26 10:42:37.496415,sensor_0414,humidity,42.05,Factory-D,Line-2,OK
2026-04-26 10:42:38.496415,sensor_0202,temperature,50.77,Factory-B,Line-1,OK
2026-04-26 10:42:39.496415,sensor_0605,humidity,32.9,Factory-A,Line-4,OK
2026-04-26 10:42:40.496415,sensor_0955,temperature,20.01,Factory-C,Line-4,OK
2026-04-26 10:42:41.496415,sensor_0987,pressure,72.93,Factory-B,Line-1,WARN
2026-04-26 10:42:42.496415,sensor_0102,temperature,77.56,Factory-D,Line-4,WARN
2026-04-26 10:42:43.496415,sensor_0877,pressure,163.19,Factory-B,Line-4,ERROR
2026-04-26 10:42:44.496415,sensor_0500,humidity,39.36,Factory-A,Line-1,OK
2026-04-26 10:42:45.496415,sensor_0709,temperature,34.95,Factory-A,Line-1,OK
2026-04-26 10:42:46.496415,sensor_0250,humidity,45.62,Factory-D,Line-1,OK
2026-04-26 10:42:47.496415,sensor_0711,humidity,43.74,Factory-B,Line-1,OK
2026-04-26 10:42:48.496415,sensor_0415,pressure,55.74,Factory-A,Line-3,OK
2026-04-26 10:42:49.496415,sensor_0065,pressure,150.65,Factory-A,Line-3,ERROR
2026-04-26 10:42:50.496415,sensor_0659,vibration,72.84,Factory-B,Line-2,ERROR
2026-04-26 10:42:51.496415,sensor_0003,vibration,67.78,Factory-C,Line-2,ERROR
2026-04-26 10:42:52.496415,sensor_0094,vibration,19.65,Factory-A,Line-3,OK
2026-04-26 10:42:53.496415,sensor_0310,vibration,8.7,Factory-D,Line-4,OK
2026-04-26 10:42:54.496415,sensor_0717,temperature,35.22,Factory-C,Line-1,OK
2026-04-26 10:42:55.496415,sensor_0527,pressure,63.85,Factory-C,Line-1,OK
2026-04-26 10:42:56.496415,sensor_0770,humidity,40.08,Factory-C,Line-4,OK
2026-04-26 10:42:57.496415,sensor_0375,humidity,46.19,Factory-D,Line-4,OK
2026-04-26 10:42:58.496415,sensor_0376,humidity,68.17,Factory-C,Line-4,OK
2026-04-26 10:42:59.496415,sensor_0563,pressure,117.66,Factory-B,Line-3,WARN
2026-04-26 10:43:00.496415,sensor_0715,temperature,40.11,Factory-C,Line-1,OK
2026-04-26 10:43:01.496415,sensor_0544,temperature,67.1,Factory-B,Line-3,OK
2026-04-26 10:43:02.496415,sensor_0289,vibration,73.85,Factory-B,Line-3,ERROR
2026-04-26 10:43:03.496415,sensor_0310,vibration,61.19,Factory-A,Line-4,ERROR
2026-04-26 10:43:04.496415,sensor_0738,temperature,48.69,Factory-C,Line-4,OK
2026-04-26 10:43:05.496415,sensor_0016,temperature,76.43,Factory-C,Line-1,WARN
2026-04-26 10:43:06.496415,sensor_0886,temperature,103.6,Factory-C,Line-2,ERROR
2026-04-26 10:43:07.496415,sensor_0110,pressure,131.06,Factory-B,Line-1,WARN
2026-04-26 10:43:08.496415,sensor_0644,temperature,34.91,Factory-C,Line-4,OK
2026-04-26 10:43:09.496415,sensor_0893,vibration,51.54,Factory-A,Line-2,OK
2026-04-26 10:43:10.496415,sensor_0334,temperature,119.35,Factory-B,Line-2,ERROR
2026-04-26 10:43:11.496415,sensor_0671,pressure,126.36,Factory-A,Line-1,WARN
2026-04-26 10:43:12.496415,sensor_0164,vibration,52.77,Factory-C,Line-3,OK
2026-04-26 10:43:13.496415,sensor_0138,pressure,159.08,Factory-B,Line-1,ERROR
2026-04-26 10:43:14.496415,sensor_0530,pressure,117.51,Factory-D,Line-4,WARN
2026-04-26 10:43:15.496415,sensor_0860,vibration,63.05,Factory-B,Line-3,ERROR
2026-04-26 10:43:16.496415,sensor_0330,temperature,21.35,Factory-C,Line-2,OK
2026-04-26 10:43:17.496415,sensor_0308,vibration,3.73,Factory-B,Line-2,OK
2026-04-26 10:43:18.496415,sensor_0982,pressure,137.48,Factory-A,Line-2,WARN
2026-04-26 10:43:19.496415,sensor_0447,pressure,126.31,Factory-B,Line-3,WARN
2026-04-26 10:43:20.496415,sensor_0292,vibration,62.74,Factory-B,Line-1,ERROR
2026-04-26 10:43:21.496415,sensor_0309,pressure,170.75,Factory-D,Line-3,ERROR
2026-04-26 10:43:22.496415,sensor_0568,pressure,98.2,Factory-C,Line-3,WARN
2026-04-26 10:43:23.496415,sensor_0388,humidity,86.93,Factory-D,Line-4,ERROR
2026-04-26 10:43:24.496415,sensor_0454,temperature,28.99,Factory-A,Line-3,OK
2026-04-26 10:43:25.496415,sensor_0205,pressure,141.66,Factory-B,Line-3,WARN
2026-04-26 10:43:26.496415,sensor_0101,temperature,49.99,Factory-C,Line-1,OK
2026-04-26 10:43:27.496415,sensor_0072,vibration,60.88,Factory-B,Line-3,ERROR
2026-04-26 10:43:28.496415,sensor_0313,temperature,95.29,Factory-B,Line-1,WARN
2026-04-26 10:43:29.496415,sensor_0900,vibration,62.54,Factory-C,Line-4,ERROR
2026-04-26 10:43:30.496415,sensor_0450,temperature,33.0,Factory-A,Line-4,OK
2026-04-26 10:43:31.496415,sensor_0081,vibration,75.2,Factory-B,Line-3,ERROR
2026-04-26 10:43:32.496415,sensor_0206,humidity,38.41,Factory-D,Line-1,OK
2026-04-26 10:43:33.496415,sensor_0346,pressure,88.78,Factory-C,Line-1,WARN
2026-04-26 10:43:34.496415,sensor_0086,humidity,21.1,Factory-C,Line-1,OK
2026-04-26 10:43:35.496415,sensor_0301,vibration,46.69,Factory-A,Line-4,OK
2026-04-26 10:43:36.496415,sensor_0207,humidity,42.77,Factory-C,Line-3,OK
2026-04-26 10:43:37.496415,sensor_0903,pressure,51.44,Factory-A,Line-2,OK
2026-04-26 10:43:38.496415,sensor_0654,temperature,69.44,Factory-C,Line-4,OK
2026-04-26 10:43:39.496415,sensor_0875,pressure,145.6,Factory-D,Line-3,WARN
2026-04-26 10:43:40.496415,sensor_0005,pressure,127.18,Factory-B,Line-1,WARN
2026-04-26 10:43:41.496415,sensor_0529,pressure,114.22,Factory-B,Line-1,WARN
2026-04-26 10:43:42.496415,sensor_0016,temperature,111.23,Factory-A,Line-3,ERROR
2026-04-26 10:43:43.496415,sensor_0595,vibration,51.16,Factory-B,Line-3,OK
2026-04-26 10:43:44.496415,sensor_0665,humidity,47.15,Factory-A,Line-4,OK
2026-04-26 10:43:45.496415,sensor_0997,humidity,74.39,Factory-B,Line-2,WARN
2026-04-26 10:43:46.496415,sensor_0318,humidity,55.3,Factory-C,Line-2,OK
2026-04-26 10:43:47.496415,sensor_0106,pressure,177.45,Factory-D,Line-1,ERROR
2026-04-26 10:43:48.496415,sensor_0382,humidity,65.36,Factory-C,Line-2,OK
2026-04-26 10:43:49.496415,sensor_0353,vibration,17.77,Factory-D,Line-1,OK
2026-04-26 10:43:50.496415,sensor_0762,humidity,65.78,Factory-D,Line-4,OK
2026-04-26 10:43:51.496415,sensor_0868,pressure,124.08,Factory-A,Line-1,WARN
2026-04-26 10:43:52.496415,sensor_0735,pressure,142.12,Factory-B,Line-1,WARN
2026-04-26 10:43:53.496415,sensor_0680,humidity,36.47,Factory-C,Line-3,OK
2026-04-26 10:43:54.496415,sensor_0049,humidity,38.56,Factory-A,Line-1,OK
2026-04-26 10:43:55.496415,sensor_0096,temperature,22.23,Factory-D,Line-2,OK
2026-04-26 10:43:56.496415,sensor_0314,humidity,81.65,Factory-C,Line-2,ERROR
2026-04-26 10:43:57.496415,sensor_0236,vibration,0.07,Factory-C,Line-1,OK
2026-04-26 10:43:58.496415,sensor_0118,vibration,24.13,Factory-D,Line-3,OK
2026-04-26 10:43:59.496415,sensor_0375,vibration,6.08,Factory-C,Line-2,OK
2026-04-26 10:44:00.496415,sensor_0795,temperature,87.06,Factory-D,Line-2,WARN
2026-04-26 10:44:01.496415,sensor_0357,temperature,66.03,Factory-D,Line-1,OK
2026-04-26 10:44:02.496415,sensor_0018,pressure,60.86,Factory-B,Line-3,OK
2026-04-26 10:44:03.496415,sensor_0861,vibration,61.36,Factory-B,Line-3,ERROR
2026-04-26 10:44:04.496415,sensor_0117,temperature,80.79,Factory-A,Line-4,WARN
2026-04-26 10:44:05.496415,sensor_0653,vibration,68.87,Factory-C,Line-3,ERROR
2026-04-26 10:44:06.496415,sensor_0122,pressure,91.97,Factory-A,Line-2,WARN
2026-04-26 10:44:07.496415,sensor_0248,temperature,128.03,Factory-D,Line-1,ERROR
2026-04-26 10:44:08.496415,sensor_0688,pressure,99.19,Factory-C,Line-3,WARN
2026-04-26 10:44:09.496415,sensor_0006,humidity,62.9,Factory-B,Line-3,OK
